Collaborator1,Collaborator2,Type,Publication Name,Title,Co-authors,Keywords
clme0670,clme0667,Journal article,Radiation Oncology,"NVP-BEZ235 and NVP-BGT226, dual phosphatidylinositol 3-kinase/mammalian target of rapamycin inhibitors, enhance tumor and endothelial cell radiosensitivity.","Fokas E, Yoshimura M, Prevo R, Higgins G, Hackl W, Maira SM, Bernhard EJ, McKenna WG, Muschel RJ","Cell Line, Tumor, Endothelial Cells, Human Umbilical Vein Endothelial Cells, Humans, Imidazoles, Phosphatidylinositol 3-Kinases, Quinolines, Radiation-Sensitizing Agents, TOR Serine-Threonine Kinases"
ctsu0084,gree0184,Journal article,Public Health,"Epidemiology and the control of disease in China, with emphasis on the Chinese Biobank Study","Li L, Guo Y, Chen Z, Chen J, Peto R",
ndog0115,clme0240,Journal article,American Journal of Transplantation,Using an integrated -omics approach to identify key cellular processes that are disturbed in the kidney following brain death.,"Akhtar MZ, Huang H, Kaisar M, Lo Faro ML, Robolledo R, Morten K, Heather LC, Dona A, Leuvenink HG, Fuggle SV, Kessler BM, Pugh CW, Ploeg RJ",
ndog0115,whgu0172,Journal article,American Journal of Transplantation,Using an integrated -omics approach to identify key cellular processes that are disturbed in the kidney following brain death.,"Akhtar MZ, Huang H, Kaisar M, Lo Faro ML, Robolledo R, Morten K, Heather LC, Dona A, Leuvenink HG, Fuggle SV, Kessler BM, Pugh CW, Ploeg RJ",
clme0240,whgu0172,Journal article,American Journal of Transplantation,Using an integrated -omics approach to identify key cellular processes that are disturbed in the kidney following brain death.,"Akhtar MZ, Huang H, Kaisar M, Lo Faro ML, Robolledo R, Morten K, Heather LC, Dona A, Leuvenink HG, Fuggle SV, Kessler BM, Pugh CW, Ploeg RJ",
immd0084,immd0023,Journal article,Journal of Innate Immunity,Autophagy Controls Acquisition of Aging Features in Macrophages.,"Stranks AJ, Hansen AL, Panse I, Mortensen M, Ferguson DJ, Puleston DJ, Shenderov K, Watson AS, Veldhoen M, Phadwal K, Cerundolo V, Simon AK",
clme0497,clme0946,Conference paper,Neuro-Oncology,INHIBITION OF BET BROMODOMAIN TARGETS GENETICALLY DIVERSE GLIOBLASTOMA,"Cheng Z, Gong Y, Ma Y, Ller-Knapp SM, Knapp S, Wang J",
immd0237,whgu0256,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
immd0237,cschof,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
immd0237,whgu0274,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
immd0237,raob0097,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
whgu0256,cschof,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
whgu0256,whgu0274,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
whgu0256,raob0097,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
cschof,whgu0274,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
cschof,raob0097,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
whgu0274,raob0097,Journal article,PLoS One,Human AlkB homologue 5 is a nuclear 2-oxoglutarate dependent oxygenase and a direct target of hypoxia-inducible factor 1α (HIF-1α).,"Thalhammer A, Bencokova Z, Poole R, Loenarz C, Adam J, O'Flaherty L, Schödel J, Mole D, Giaslakiotis K, Schofield CJ, Hammond EM, Ratcliffe PJ, Pollard PJ","Anoxia, Cell Line, Dioxygenases, Humans, Hypoxia-Inducible Factor 1, alpha Subunit, Ketoglutaric Acids, Membrane Proteins, Nuclear Proteins, Oxygenases, Transcriptional Activation"
raob0009,raob0051,Journal article,Radiation and Environmental Biophysics,Broadbeam irradiation of mammalian cells using a vertical microbeam facility,"Jeynes JCG, Merchant MJ, Barazzuol L, Barry M, Guest D, Palitsin VV, Grime GW, Tullis IDC, Barber PR, Vojnovic B, Kirkby KJ",
clab0035,clab0101,Conference paper,Blood,Activation of the mTOR Signaling Pathway by L-Leucine in RPS14-Deficient Erythroid Cells,"Yip BH, Vuppusetty C, Pellagatti A, Giagounidis A, Germing U, Lamikanra AA, Roberts DJ, Fernandez-Mercado M, McDonald E-J, Mecucci C, Killick S, Wainscoat JS, Boultwood J",
card0018,bioc0192,Journal article,Magnetic Resonance in Medicine,"Aortic 4D flow: Quantification of signal-to-noise ratio as a function of field strength and contrast enhancement for 1.5T, 3T, and 7T","Hess AT, Bissell MM, Ntusi NAB, Lewis AJM, Tunnicliffe EM, Greiser A, Stalder AF, Francis JM, Myerson SG, Neubauer S, Robson MD",
stat0004,stat0059,Journal article,Science,Multiple Instances of Ancient Balancing Selection Shared Between Humans and Chimpanzees,"Leffler EM, Gao Z, Pfeifer S, Ségurel L, Auton A, Venn O, Bowden R, Bontrop R, Wall JD, Sella G, Donnelly P, Mcvean G, Przeworski M",
stat0004,lina0435,Journal article,Science,Multiple Instances of Ancient Balancing Selection Shared Between Humans and Chimpanzees,"Leffler EM, Gao Z, Pfeifer S, Ségurel L, Auton A, Venn O, Bowden R, Bontrop R, Wall JD, Sella G, Donnelly P, Mcvean G, Przeworski M",
stat0059,lina0435,Journal article,Science,Multiple Instances of Ancient Balancing Selection Shared Between Humans and Chimpanzees,"Leffler EM, Gao Z, Pfeifer S, Ségurel L, Auton A, Venn O, Bowden R, Bontrop R, Wall JD, Sella G, Donnelly P, Mcvean G, Przeworski M",
clme0670,clme0946,Conference paper,British Journal of Urology (BJU) International,Altered expression of markers of epithelial-to-mesenchymal transition at the extraprostatic extension component of locally invasive prostate cancers,"Verrill C, Cerundolo L, McKee CM, White MJ, Gill PS, Morris EV, Brewster SF, Marsden L, Lilja H, Muschel RJ, Lu X, Hamdy FC, Bryant R",
clme0975,radi0003,Conference paper,British Journal of Surgery,"FDG-avid nodal stage of oesophageal cancer and response to neoadjuvant chemotherapy: new classifications predicting disease progression before surgery, and early recurrence afterwards","Findlay JM, Gillies RS, Franklin JM, Teoh EJ, Jones GE, di Carlo S, Gleeson FV, Sgromo B, Marshall REK, Maynard ND, Bradley KM, Middleton MR",
clme0975,radi0003,Conference paper,British Journal of Surgery,Decision theory and cost-benefit analysis of re-staging oesophageal cancer after neoadjuvant chemotherapy with PET-CT rather than CT,"Findlay JM, Gillies RS, Franklin JM, Teoh EJ, Gleeson FV, Sgromo B, Marshall REK, Maynard ND, Bradley KM, Middleton MR",
card0018,bioc0192,Journal article,Heart,SEVERITY OF AORTIC FLOWABNORMALITIES IN BICUSPID AORTIC VALVE DISEASE IS PREDICTED BY CUSP FUSION PATTERN,"Bissell MMB, Hess ATH, Glaze SJG, Pitcher AP, Robson MDR, BBarker AJ, Myerson SGM, Neubauer SN",
card0018,card0039,Journal article,Heart,MYOCARDIAL INFARCTION CAUSES INFLAMMATION AND LEUKOCYTE RECRUITMENT AT REMOTE SITES IN THE MYOCARDIUM AND IN THE RENAL GLOMERULUS,"Ruparelia N, Digby J, Jefferson A, Medway D, Neubauer S, Lygate C, Choudhury R",
bioc0192,card0039,Journal article,Heart,IN-VIVO QUANTITATIVE T2 MAPPING OF CAROTID PLAQUES IN PATIENTS WITH RECENT CEREBROVASCULAR EVENTS: AHA PLAQUE TYPE CLASSIFICATION AND CORRELATION WITH PLAQUE HISTOLOGY,"Biasiolli L, Chai J, Lindsay A, Handa A, Robson M, Choudhury R",
bioc0192,card0018,Journal article,Heart,"THE DETECTION OF ACUTE MYOCARDITIS USING CARDIOVASCULAR MRI: A CLINICAL STUDY COMPARING T1-MAPPING, T2-WEIGHTED AND LATE GADOLINIUM ENHANCEMENT IMAGING","Ferreira V, Piechnik S, Dall'Armellina E, Karamitsos T, Francis J, Ntusi N, Holloway C, Choudhury R, Kardos A, Robson M, Friedrich M, Neubauer S",
bioc0192,card0039,Journal article,Heart,"THE DETECTION OF ACUTE MYOCARDITIS USING CARDIOVASCULAR MRI: A CLINICAL STUDY COMPARING T1-MAPPING, T2-WEIGHTED AND LATE GADOLINIUM ENHANCEMENT IMAGING","Ferreira V, Piechnik S, Dall'Armellina E, Karamitsos T, Francis J, Ntusi N, Holloway C, Choudhury R, Kardos A, Robson M, Friedrich M, Neubauer S",
card0018,card0039,Journal article,Heart,"THE DETECTION OF ACUTE MYOCARDITIS USING CARDIOVASCULAR MRI: A CLINICAL STUDY COMPARING T1-MAPPING, T2-WEIGHTED AND LATE GADOLINIUM ENHANCEMENT IMAGING","Ferreira V, Piechnik S, Dall'Armellina E, Karamitsos T, Francis J, Ntusi N, Holloway C, Choudhury R, Kardos A, Robson M, Friedrich M, Neubauer S",
clme0220,clme0135,Journal article,Virchows Archiv: an international journal of pathology,"JMY protein, a regulator of P53 and cytoplasmic actin filaments, is expressed in normal and neoplastic tissues.","Adighibe O, Turley H, Leek R, Harris A, Coutts AS, La Thangue N, Gatter K, Pezzella F","Hela Cells, Cytoskeleton, Humans, Neoplasms, Trans-Activators, Nuclear Proteins, Antibodies, Monoclonal, Blotting, Western, Tissue Array Analysis, Immunohistochemistry, Antibody Specificity, Tumor Suppressor Protein p53, Actin Cytoskeleton, MCF-7 Cells"
stat0054,whgu0378,Journal article,American Journal of Gastroenterology,"Survival in stage II/III colorectal cancer is independently predicted by chromosomal and microsatellite instability, but not by specific driver mutations","Mouradov D, Domingo E, Gibbs P, Jorissen RN, Li S, Soo PY, Lipton L, Desai J, Danielsen HE, Oukrif D, Novelli M, Yau C, Holmes CC, Jones IT, McLaughlin S, Molloy P, Hawkins NJ, Ward R, Midgely R, Kerr D, Tomlinson IP, Sieber OM",
stat0054,quee1607,Journal article,American Journal of Gastroenterology,"Survival in stage II/III colorectal cancer is independently predicted by chromosomal and microsatellite instability, but not by specific driver mutations","Mouradov D, Domingo E, Gibbs P, Jorissen RN, Li S, Soo PY, Lipton L, Desai J, Danielsen HE, Oukrif D, Novelli M, Yau C, Holmes CC, Jones IT, McLaughlin S, Molloy P, Hawkins NJ, Ward R, Midgely R, Kerr D, Tomlinson IP, Sieber OM",
whgu0378,quee1607,Journal article,American Journal of Gastroenterology,"Survival in stage II/III colorectal cancer is independently predicted by chromosomal and microsatellite instability, but not by specific driver mutations","Mouradov D, Domingo E, Gibbs P, Jorissen RN, Li S, Soo PY, Lipton L, Desai J, Danielsen HE, Oukrif D, Novelli M, Yau C, Holmes CC, Jones IT, McLaughlin S, Molloy P, Hawkins NJ, Ward R, Midgely R, Kerr D, Tomlinson IP, Sieber OM",
clme0832,clme0169,Journal article,Annals of Internal Medicine,Transparent Reporting of a multivariable prediction model for Individual Prognosis Or Diagnosis (TRIPOD).,"Collins GS, Reitsma JB, Altman DG, Moons KG","Decision Support Techniques, Diagnosis, Humans, Models, Statistical, Prognosis"
card0027,card0018,Conference paper,Journal of Cardiovascular Magnetic Resonance,"Derangement of cardiac energy metabolism is acutely exacerbated during exercise in hypertrophic cardiomyopathy, independent of hypertrophy or late gadolinium burden.","Dass S, Cochlin LE, Suttie J, Holloway C, Rodgers CT, Tyler D, Karamitsos T, Clarke K, Watkins H, Neubauer S",
cschof,clme0485,Journal article,Nature,Ribosomal oxygenases are structurally conserved from prokaryotes to humans.,"Chowdhury R, Sekirnik R, Brissett NC, Krojer T, Ho CH, Ng SS, Clifton IJ, Ge W, Kershaw NJ, Fox GC, Muniz JR, Vollmar M, Phillips C, Pilka ES, Kavanagh KL, von Delft F, Oppermann U, McDonough MA, Doherty AJ, Schofield CJ","Ribosomes, Prokaryotic Cells, Humans, Oxygenases, Sequence Alignment, Phylogeny, Amino Acid Sequence, Catalytic Domain, Conserved Sequence, Protein Structure, Tertiary, Protein Folding, Models, Molecular, Eukaryota"
clme0497,raob0005,Journal article,Nature Chemical Biology,A unique inhibitor binding site in ERK1/2 is associated with slow binding kinetics.,"Chaikuad A, Tacconi EM, Zimmer J, Liang Y, Gray NS, Tarsounas M, Knapp S","Cell Line, Tumor, Humans, Piperazines, Indazoles, Protein-Serine-Threonine Kinases, Mitogen-Activated Protein Kinase 1, Mitogen-Activated Protein Kinase 3, Mitogen-Activated Protein Kinase 8, Intracellular Signaling Peptides and Proteins, Recombinant Proteins, Antineoplastic Agents, Enzyme Inhibitors, MAP Kinase Signaling System, Gene Expression, Gene Expression Regulation, Neoplastic, Binding Sites, Protein Structure, Secondary, Tertiary, Protein Binding, Kinetics"
whgu0210,card0008,Journal article,"Proteins: Structure, Function, and Bioinformatics","Structure of the DNA-bound T-box domain of human TBX1, a transcription factor associated with the DiGeorge syndrome","El Omari K, de Mesmaeker J, Karia D, Ginn H, Bhattacharya S, Mancini EJ",
dpag0225,dpag0225,Book,,Advances in Genetics,"Friedman T, Dunlap JC, Goodwin SF",Medical
gree0184,darby,Journal article,Lancet,"Comparisons between different polychemotherapy regimens for early breast cancer: meta-analyses of long-term outcome among 100,000 women in 123 randomised trials.","Early Breast Cancer Trialists' Collaborative Group (EBCTCG), Peto R, Davies C, Godwin J, Gray R, Pan HC, Clarke M, Cutter D, Darby S, McGale P, Taylor C, Wang YC, Bergh J, Di Leo A, Albain K, Swain S, Piccart M, Pritchard K","Anthracyclines, Antineoplastic Combined Chemotherapy Protocols, Breast Neoplasms, Chemotherapy, Adjuvant, Female, Humans, Neoplasm Recurrence, Local, Randomized Controlled Trials as Topic, Survival Rate, Taxoids"
gree0184,ctsu0265,Journal article,Lancet,"Comparisons between different polychemotherapy regimens for early breast cancer: meta-analyses of long-term outcome among 100,000 women in 123 randomised trials.","Early Breast Cancer Trialists' Collaborative Group (EBCTCG), Peto R, Davies C, Godwin J, Gray R, Pan HC, Clarke M, Cutter D, Darby S, McGale P, Taylor C, Wang YC, Bergh J, Di Leo A, Albain K, Swain S, Piccart M, Pritchard K","Anthracyclines, Antineoplastic Combined Chemotherapy Protocols, Breast Neoplasms, Chemotherapy, Adjuvant, Female, Humans, Neoplasm Recurrence, Local, Randomized Controlled Trials as Topic, Survival Rate, Taxoids"
darby,ctsu0265,Journal article,Lancet,"Comparisons between different polychemotherapy regimens for early breast cancer: meta-analyses of long-term outcome among 100,000 women in 123 randomised trials.","Early Breast Cancer Trialists' Collaborative Group (EBCTCG), Peto R, Davies C, Godwin J, Gray R, Pan HC, Clarke M, Cutter D, Darby S, McGale P, Taylor C, Wang YC, Bergh J, Di Leo A, Albain K, Swain S, Piccart M, Pritchard K","Anthracyclines, Antineoplastic Combined Chemotherapy Protocols, Breast Neoplasms, Chemotherapy, Adjuvant, Female, Humans, Neoplasm Recurrence, Local, Randomized Controlled Trials as Topic, Survival Rate, Taxoids"
