Source,Target,Weight,Publication Type,Publication Name,Title,Co-authors,Keywords
JG477,MAG62,0.111111111111,Journal article,Cancer Chemotherapy and Pharmacology,"A novel method for quantification of gemcitabine and its metabolites 2',2'-difluorodeoxyuridine and gemcitabine triphosphate in tumour tissue by LC-MS/MS: comparison with F-19 NMR spectroscopy","Bapiro TE, Richards FM, Goldgraben MA, Olive KP, Madhu B, Frese KK, Cook N, Jacobetz MA, Smith DM, Tuveson DA","[u'Gemcitabine', u'Pancreatic cancer', u'NMR spectroscopy', u'Mass spectrometry', u'TANDEM MASS-SPECTROMETRY', u'POROUS GRAPHITIC CARBON', u'F-19-MAGNETIC RESONANCE SPECTROSCOPY', u'ANTICANCER AGENT GEMCITABINE', u'NUCLEAR-MAGNETIC-RESONANCE', u'LIQUID-CHROMATOGRAPHY', u'HUMAN PLASMA', u'PHASE-I', u""2'"", u""2'-DIFLUORODEOXYCYTIDINE GEMCITABINE"", u'PANCREATIC ADENOCARCINOMA']"
AMD24,PP10001,0.111111111111,Journal article,PLoS Genetics,Genetic Predisposition to In Situ and Invasive Lobular Carcinoma of the Breast,"Sawyer E, Roylance R, Petridis C, Brook MN, Nowinski S, Papouli E, Fletcher O, Pinder S, Hanby A, Kohut K",[]
PP10001,HS310,0.111111111111,Journal article,Cancer Research,LIN28B Polymorphisms Influence Susceptibility to Epithelial Ovarian Cancer,"Permuth-Wey J, Kim D, Tsai YY, Lin HY, Chen YA, Barnholtz-Sloan J, Birrer MJ, Bloom G, Chanock SJ, Chen ZH","[u'GENOME-WIDE ASSOCIATION', u'MICRORNA-RELATED GENES', u'RISK', u'LOCI', u'CARCINOMA', u'VARIANTS', u'PATHWAYS', u'IDENTIFICATION', u'TRANSFORMATION', u'METAANALYSIS']"
GIE20,NMS39,0.125,Conference,European Journal of Cancer,Modeling Pharmacological Inhibition of Bruton's Tyrosine Kinase (BTK) as a Therapy for Insulinoma and Pancreatic Ductal Adenocarcinoma,"Soucek L, Masso-Valles D, Jauset T, Whitfield JR, Buggy JJ, Sodir NM, Kortlever R, Swigart LB, Evan GI",[]
DEN22,NC109,0.111111111111,Journal article,British Journal of Cancer,Diagnosis of bladder cancer by immunocytochemical detection of minichromosome maintenance protein-2 in cells retrieved from urine,"Saeb-Parsy K, Wilson A, Scarpini C, Corcoran M, Chilcott S, McKean M, Thottakam B, Rai B, Nabi G, Rana D",[]
TDF21,FIA20,0.111111111111,Journal article,Brain: a journal of neurology,Is neural activation within the rescued penumbra impeded by selective neuronal loss?,"Carrera E, Jones PS, Morris RS, Alawneh J, Hong YT, Aigbirhio FI, Fryer TD, Adrian Carpenter T, Warburton EA, Baron JC",[]
PP10001,HS310,0.111111111111,Journal article,Journal of the National Cancer Institute,"Germline Mutations in the BRIP1, BARD1, PALB2, and NBN Genes in Women With Ovarian Cancer","Ramus SJ, Song H, Dicks E, Tyrer JP, Rosenthal AN, Intermaggio MP, Fraser L, Gentry-Maharaj A, Hayward J, Philpott S",[]
PP10001,ACA20,0.111111111111,Journal article,Journal of the National Cancer Institute,"Germline Mutations in the BRIP1, BARD1, PALB2, and NBN Genes in Women With Ovarian Cancer","Ramus SJ, Song H, Dicks E, Tyrer JP, Rosenthal AN, Intermaggio MP, Fraser L, Gentry-Maharaj A, Hayward J, Philpott S",[]
HS310,ACA20,0.111111111111,Journal article,Journal of the National Cancer Institute,"Germline Mutations in the BRIP1, BARD1, PALB2, and NBN Genes in Women With Ovarian Cancer","Ramus SJ, Song H, Dicks E, Tyrer JP, Rosenthal AN, Intermaggio MP, Fraser L, Gentry-Maharaj A, Hayward J, Philpott S",[]
ACA20,DFE20,0.111111111111,Journal article,British Journal of Cancer,Association of PHB 1630 C>T and MTHFR 677 C>T polymorphisms with breast and ovarian cancer risk in BRCA1/2 mutation carriers: Results from a multicenter study,"Jakubowska A, Rozkrut D, Antoniou A, Hamann U, Scott RJ, McGuffog L, Healy S, Sinilnikova OM, Rennert G, Lejbkowicz F",[]
CC234,SB10031,0.125,Journal article,Journal of the American Chemical Society,G-quadruplex DNA as a molecular target for induced synthetic lethality in cancer cells,"McLuckie KIE, Di Antonio M, Zecchini H, Xian J, Caldas C, Krippendorff BF, Tannahill D, Lowe C, Balasubramanian S",[]
ARG1000,cattc107,0.111111111111,Journal article,Blood,"JAK2V617F homozygosity arises commonly and recurrently in PV and ET, but PV is characterized by expansion of a dominant homozygous subclone","Godfrey AL, Chen E, Pagano F, Ortmann CA, Silber Y, Bellosillo B, Guglielmelli P, Harrison CN, Reilly JT, Stegelmann F",[]
TLB20,TO237,0.5,Journal article,DNA Repair,The spatial organization of non-homologous end joining: From bridging to end joining,"Ochi T, Wu Q, Blundell TL",[]
CC234,PP10001,0.111111111111,Journal article,Nature Communications,TGF? induces the formation of tumour-initiating cells in claudin low breast cancer,"Bruna A, Greenwood W, Le Quesne J, Teschendorff A, Miranda-Saavedra D, Rueda OM, Sandoval JL, Vidakovic AT, Saadi A, Pharoah P",[]
KK101,NJW1004,0.111111111111,Journal article,Nature,FTO genotype is associated with phenotypic variability of body mass index,"Yang J, Loos RJF, Powell JE, Medland SE, Speliotes EK, Chasman DI, Rose LM, Thorleifsson G, Steinthorsdottir V, Mägi R",[]
SJG49,NJW1004,0.111111111111,Journal article,Diabetic Medicine,Cost-effectiveness of intensive multifactorial treatment compared with routine care for individuals with screendetected Type 2 diabetes: Analysis of the ADDITION-UK cluster-randomized controlled trial,"Tao L, Wilson ECF, Wareham NJ, Sandbæk A, Rutten GEHM, Lauritzen T, Khunti K, Davies MJ, Borch-Johnsen K, Griffin SJ",[]
SJG49,EW442,0.111111111111,Journal article,Diabetic Medicine,Cost-effectiveness of intensive multifactorial treatment compared with routine care for individuals with screendetected Type 2 diabetes: Analysis of the ADDITION-UK cluster-randomized controlled trial,"Tao L, Wilson ECF, Wareham NJ, Sandbæk A, Rutten GEHM, Lauritzen T, Khunti K, Davies MJ, Borch-Johnsen K, Griffin SJ",[]
NJW1004,EW442,0.111111111111,Journal article,Diabetic Medicine,Cost-effectiveness of intensive multifactorial treatment compared with routine care for individuals with screendetected Type 2 diabetes: Analysis of the ADDITION-UK cluster-randomized controlled trial,"Tao L, Wilson ECF, Wareham NJ, Sandbæk A, Rutten GEHM, Lauritzen T, Khunti K, Davies MJ, Borch-Johnsen K, Griffin SJ",[]
PP10001,DFE20,0.111111111111,Journal article,"Cancer Epidemiology, Biomarkers and Prevention","Alcohol consumption and survival after a breast cancer diagnosis: A literature-based meta-analysis and collaborative analysis of data for 29,239 cases","Ali AMG, Schmidt MK, Bolla MK, Wang Q, Gago-Dominguez M, Esteban Castelao J, Carracedo A, Garzón VM, Bojesen SE, Nordestgaard BG",[]
AMD24,ACA20,0.111111111111,Journal article,"Cancer Epidemiology, Biomarkers and Prevention",Lymphocyte telomere length is long in BRCA1 and BRCA2 mutation carriers regardless of cancer-affected status,"Pooley KA, McGuffog L, Barrowdale D, Frost D, Ellis SD, Fineberg E, Platte R, Izatt L, Adlard J, Bardwell J",[]
AMD24,DFE20,0.111111111111,Journal article,"Cancer Epidemiology, Biomarkers and Prevention",Lymphocyte telomere length is long in BRCA1 and BRCA2 mutation carriers regardless of cancer-affected status,"Pooley KA, McGuffog L, Barrowdale D, Frost D, Ellis SD, Fineberg E, Platte R, Izatt L, Adlard J, Bardwell J",[]
AMD24,MDT33,0.111111111111,Journal article,"Cancer Epidemiology, Biomarkers and Prevention",Lymphocyte telomere length is long in BRCA1 and BRCA2 mutation carriers regardless of cancer-affected status,"Pooley KA, McGuffog L, Barrowdale D, Frost D, Ellis SD, Fineberg E, Platte R, Izatt L, Adlard J, Bardwell J",[]
ACA20,DFE20,0.111111111111,Journal article,"Cancer Epidemiology, Biomarkers and Prevention",Lymphocyte telomere length is long in BRCA1 and BRCA2 mutation carriers regardless of cancer-affected status,"Pooley KA, McGuffog L, Barrowdale D, Frost D, Ellis SD, Fineberg E, Platte R, Izatt L, Adlard J, Bardwell J",[]
ACA20,MDT33,0.111111111111,Journal article,"Cancer Epidemiology, Biomarkers and Prevention",Lymphocyte telomere length is long in BRCA1 and BRCA2 mutation carriers regardless of cancer-affected status,"Pooley KA, McGuffog L, Barrowdale D, Frost D, Ellis SD, Fineberg E, Platte R, Izatt L, Adlard J, Bardwell J",[]
DFE20,MDT33,0.111111111111,Journal article,"Cancer Epidemiology, Biomarkers and Prevention",Lymphocyte telomere length is long in BRCA1 and BRCA2 mutation carriers regardless of cancer-affected status,"Pooley KA, McGuffog L, Barrowdale D, Frost D, Ellis SD, Fineberg E, Platte R, Izatt L, Adlard J, Bardwell J",[]
BG200,ARG1000,0.111111111111,Journal article,The EMBO Journal,Cytokine-induced megakaryocytic differentiation is regulated by genome-wide loss of a uSTAT transcriptional program.,"Park HJ, Li J, Hannah R, Biddie S, Leal-Cervantes AI, Kirschner K, Flores Santa Cruz D, Sexl V, Göttgens B, Green AR",[]
PP10001,NAW27,0.111111111111,Conference,Journal of Pathology,"Astronomical Algorithms for Automated Analysis of Nuclear, Cytoplasmic and Membranous Immunohistochemical Stains","Ali HR, Irwin M, Morris L, Dawson SJ, Blows FM, Provenzano E, Mahler-Araujo B, Pharoah PD, Walton NA, Brenton JD",[]
PP10001,JDB1003,0.111111111111,Conference,Journal of Pathology,"Astronomical Algorithms for Automated Analysis of Nuclear, Cytoplasmic and Membranous Immunohistochemical Stains","Ali HR, Irwin M, Morris L, Dawson SJ, Blows FM, Provenzano E, Mahler-Araujo B, Pharoah PD, Walton NA, Brenton JD",[]
NAW27,JDB1003,0.111111111111,Conference,Journal of Pathology,"Astronomical Algorithms for Automated Analysis of Nuclear, Cytoplasmic and Membranous Immunohistochemical Stains","Ali HR, Irwin M, Morris L, Dawson SJ, Blows FM, Provenzano E, Mahler-Araujo B, Pharoah PD, Walton NA, Brenton JD",[]
KK101,NJW1004,0.111111111111,Journal article,Breast Cancer Research and Treatment,Variation in genes coding for AMP-activated protein kinase (AMPK) and breast cancer risk in the European Prospective Investigation on Cancer (EPIC),"Campa D, Claus R, Dostal L, Stein A, Chang-Claude J, Meidtner K, Boeing H, Olsen A, Tjonneland A, Overvad K","[u'AMP-activated protein kinase', u'Breast cancer', u'Cancer susceptibility', u'Body-mass index', u'FATTY-ACID SYNTHASE', u'CELL-PROLIFERATION', u'NUTRITION', u'ASSOCIATION', u'EXPRESSION', u'INSULIN', u'ENERGY', u'METFORMIN', u'OBESITY', u'P53']"
BJPH2,EJB60,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
BJPH2,ARG1000,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
BJPH2,MQD20,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
BJPH2,DGK23,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
EJB60,ARG1000,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
EJB60,MQD20,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
EJB60,DGK23,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
ARG1000,MQD20,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
ARG1000,DGK23,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
MQD20,DGK23,0.111111111111,Conference,Blood,The Genomic Landscape of Myeloproliferative Neoplasms: Somatic Calr Mutations in the Majority of JAK2-Wildtype Patients,"Nangalia J, Massie C, Baxter EJ, Nice FL, Gundem G, Wedge D, Avezov E, Li J, Kollmann K, Kent DG",[]
KK101,NJW1004,0.111111111111,Journal article,Obesity Reviews,"Is the adiposity-associated FTO gene variant related to all-cause mortality independent of adiposity? Meta-analysis of data from 169,551 Caucasian adults","Zimmermann E, Ängquist LH, Mirza SS, Zhao JH, Chasman DI, Fischer K, Qi Q, Smith AV, Thinggaard M, Jarczok MN",[]
PP10001,ACA20,0.111111111111,Journal article,New England Journal of Medicine,Gene-panel sequencing and the prediction of breast-cancer risk,"Easton DF, Pharoah PDP, Antoniou AC, Tischkowitz M, Tavtigian SV, Nathanson KL, Devilee P, Meindl A, Couch FJ, Southey M",[]
PP10001,DFE20,0.111111111111,Journal article,New England Journal of Medicine,Gene-panel sequencing and the prediction of breast-cancer risk,"Easton DF, Pharoah PDP, Antoniou AC, Tischkowitz M, Tavtigian SV, Nathanson KL, Devilee P, Meindl A, Couch FJ, Southey M",[]
PP10001,MDT33,0.111111111111,Journal article,New England Journal of Medicine,Gene-panel sequencing and the prediction of breast-cancer risk,"Easton DF, Pharoah PDP, Antoniou AC, Tischkowitz M, Tavtigian SV, Nathanson KL, Devilee P, Meindl A, Couch FJ, Southey M",[]
ACA20,DFE20,0.111111111111,Journal article,New England Journal of Medicine,Gene-panel sequencing and the prediction of breast-cancer risk,"Easton DF, Pharoah PDP, Antoniou AC, Tischkowitz M, Tavtigian SV, Nathanson KL, Devilee P, Meindl A, Couch FJ, Southey M",[]
ACA20,MDT33,0.111111111111,Journal article,New England Journal of Medicine,Gene-panel sequencing and the prediction of breast-cancer risk,"Easton DF, Pharoah PDP, Antoniou AC, Tischkowitz M, Tavtigian SV, Nathanson KL, Devilee P, Meindl A, Couch FJ, Southey M",[]
DFE20,MDT33,0.111111111111,Journal article,New England Journal of Medicine,Gene-panel sequencing and the prediction of breast-cancer risk,"Easton DF, Pharoah PDP, Antoniou AC, Tischkowitz M, Tavtigian SV, Nathanson KL, Devilee P, Meindl A, Couch FJ, Southey M",[]
CC234,PP10001,0.125,Journal article,British Journal of Cancer,Comparison of methods for handling missing data on immunohistochemical markers in survival analysis of breast cancer,"Ali AMG, Dawson SJ, Blows FM, Provenzano E, Ellis IO, Baglietto L, Huntsman D, Caldas C, Pharoah PD","[u'missing data', u'multiple imputation', u'complete case analysis', u'missing covariates', u'tissue micro-arrays', u'MULTIPLE IMPUTATION', u'PREDICTOR VALUES', u'REGRESSION', u'MODEL']"
NC109,MJM16,0.2,Journal article,American Journal of Clinical Pathology,Identification of MicroRNAs From the miR-371 similar to 373 and miR-302 Clusters as Potential Serum Biomarkers of Malignant Germ Cell Tumors,"Murray MJ, Halsall DJ, Hook CE, Williams DM, Nicholson JC, Coleman N","[u'Biomarker', u'Blood', u'Diagnosis', u'Germ cell tumor', u'Malignant', u'MicroRNA', u'miR-302', u'miR-371 similar to 373', u'Serum', u'ALPHA-FETOPROTEIN', u'HUMAN CANCERS', u'EXPRESSION', u'SIGNATURES', u'PLASMA']"
HME22,QG209,0.111111111111,Journal article,Breast Cancer Research,Common germline polymorphisms associated with breast cancer-specific survival,"Pirie A, Guo Q, Kraft P, Canisius S, Eccles DM, Rahman N, Nevanlinna H, Chen C, Khan S, Tyrer J",[]
HME22,DFE20,0.111111111111,Journal article,Breast Cancer Research,Common germline polymorphisms associated with breast cancer-specific survival,"Pirie A, Guo Q, Kraft P, Canisius S, Eccles DM, Rahman N, Nevanlinna H, Chen C, Khan S, Tyrer J",[]
QG209,DFE20,0.111111111111,Journal article,Breast Cancer Research,Common germline polymorphisms associated with breast cancer-specific survival,"Pirie A, Guo Q, Kraft P, Canisius S, Eccles DM, Rahman N, Nevanlinna H, Chen C, Khan S, Tyrer J",[]
MPW1001,PJL30,0.111111111111,Journal article,PLoS Pathogens,Plasma Membrane Profiling Defines an Expanded Class of Cell Surface Proteins Selectively Targeted for Degradation by HCMV US2 in Cooperation with UL141,"Hsu JL, van den Boomen DJH, Tomasec P, Weekes MP, Antrobus R, Stanton RJ, Ruckova E, Sugrue D, Wilkie GS, Davison AJ",[]
KK101,NJW1004,0.111111111111,Journal article,International Journal of Cancer,Pre-diagnostic anthropometry and survival after colorectal cancer diagnosis in Western European populations,"Fedirko V, Romieu I, Aleksandrova K, Pischon T, Trichopoulos D, Peeters PH, Romaguera-Bosch D, Bueno-De-Mesquita HB, Dahm CC, Overvad K",[]
KK101,NJW1004,0.111111111111,Journal article,American Journal of Clinical Nutrition,Fatty acid patterns and risk of prostate cancer in a case-control study nested within the European prospective investigation into cancer and nutrition,"Dahm CC, Gorst-Rasmussen A, Crowe FL, Roswall N, Tjnøneland A, Drogan D, Boeing H, Teucher B, Kaaks R, Adarakis G",[]
KK101,NJW1004,0.111111111111,Journal article,European Journal of Nutrition,Main nutrient patterns are associated with prospective weight change in adults from 10 European countries,"Freisling H, Pisa PT, Ferrari P, Byrnes G, Moskal A, Dahm CC, Vergnaud AC, Boutron-Ruault MC, Fagherazzi G, Cadeau C",[]
KMB1001,CEM45,0.111111111111,Journal article,The EMBO Journal,The androgen receptor fuels prostate cancer by regulating central metabolism and biosynthesis,"Massie CE, Lynch A, Ramos-Montoya A, Boren J, Stark R, Fazli L, Warren A, Scott H, Madhu B, Sharma N",[]
KMB1001,DEN22,0.111111111111,Journal article,The EMBO Journal,The androgen receptor fuels prostate cancer by regulating central metabolism and biosynthesis,"Massie CE, Lynch A, Ramos-Montoya A, Boren J, Stark R, Fazli L, Warren A, Scott H, Madhu B, Sharma N",[]
CEM45,DEN22,0.111111111111,Journal article,The EMBO Journal,The androgen receptor fuels prostate cancer by regulating central metabolism and biosynthesis,"Massie CE, Lynch A, Ramos-Montoya A, Boren J, Stark R, Fazli L, Warren A, Scott H, Madhu B, Sharma N",[]
PP10001,DFE20,0.111111111111,Journal article,"Cancer Epidemiology, Biomarkers and Prevention","A cross-cancer genetic association analysis of the DNA repair and DNA damage signaling pathways for lung, ovary, prostate, breast, and colorectal cancer","Scarbrough PM, Weber RP, Iversen ES, Brhane Y, Amos CI, Kraft P, Hung RJ, Sellers TA, Witte JS, Pharoah P",[]
VJG29,DEN22,0.125,Journal article,British Journal of Cancer,Identification of pathologically insignificant prostate cancer is not accurate in unscreened men,"Shaw GL, Thomas BC, Dawson SN, Srivastava G, Vowler SL, Gnanapragasam VJ, Shah NC, Warren AY, Neal DE",[]
AMD24,PP10001,0.111111111111,Journal article,British Journal of Cancer,Evaluation of variation in the phosphoinositide-3-kinase catalytic subunit alpha oncogene and breast cancer risk,"Stevens KN, Garcia-Closas M, Fredericksen Z, Kosel M, Pankratz VS, Hopper JL, Dite GS, Apicella C, Southey MC, Schmidt MK","[u'genetic susceptibility', u'neoplasms', u'association study', u'PIK3CA MUTATIONS', u'POOR-PROGNOSIS', u'HIGH-FREQUENCY', u'PTEN LOSS', u'GENE', u'ASSOCIATION', u'CORRELATE', u'PATHWAY', u'OVARIAN']"
